Season,Player,Team,RAPM,O-RAPM,D-RAPM
2023,Victoria McDougall,St. Louis Pharmacy Eutectics,-0.06931074995959176,-0.16325566307870434,0.09394491311911259
2023,Elizabeth Allanach,St. Louis Pharmacy Eutectics,-0.06935000630300793,-0.1632789402630857,0.09392893396007777
2023,Emily Behnke,North Dakota State Bison,-0.06971821071733117,0.13049635747204424,-0.2002145681893754
2023,Shmya Ward,Alabama State Lady Hornets,-0.07012316354166548,0.3879150142630802,-0.4580381778047457
2023,Kai Carter,Rutgers Scarlet Knights,-0.07025800368533203,-0.018528689675194013,-0.05172931401013801
2023,Helena Rafnsdottir,North Florida Ospreys,-0.0708792883384296,-0.5987440718937909,0.5278647835553613
2023,Jayda Adams,Western Illinois Leathernecks,-0.07109410128887184,0.2743498672409284,-0.34544396852980025
2023,Mikayla Brandon,Denver Pioneers,-0.07192694346232606,0.20437516377371331,-0.2763021072360394
2023,Denae Carter,Mississippi State Bulldogs,-0.07197400138763174,-0.2329970357423785,0.16102303435474677
2023,Helena Friend,Pepperdine Waves,-0.07266746956829888,0.1225557233262478,-0.19522319289454668
2023,Shannon Clarke,Navy Midshipmen,-0.07288583257647815,0.09938549145242376,-0.1722713240289019
2023,Ahriahna Grizzle,Florida A&M Rattlers,-0.07288709962819062,0.2919461071129104,-0.36483320674110103
2023,Cameron Jones,North Alabama Lions,-0.07310729328282596,0.03166158439754593,-0.1047688776803719
2023,Martha Pietsch,Oregon State Beavers,-0.07320363801715515,0.020560210705247113,-0.09376384872240227
2023,Micahla Funderburk,Gardner-Webb Runnin' Bulldogs,-0.07348369409372552,0.11020675260544333,-0.18369044669916884
2023,Caramina Tanedo,Loyola Maryland Greyhounds,-0.07354705999934286,0.2752486291497564,-0.34879568914909925
2023,Haley Huard,Montana Lady Griz,-0.07370011742857863,0.110340145936311,-0.18404026336488963
2023,Chyna Allen,Sam Houston Bearkats,-0.07385611137798151,-0.26868003209236074,0.19482392071437923
2023,Abby Ilusorio,Connecticut College Camels,-0.07389262619383874,-0.2103269198480472,0.13643429365420845
2023,Molly Cronin,Connecticut College Camels,-0.07389862498225525,-0.21033424592982167,0.13643562094756642
2023,Catie Donadio,Connecticut College Camels,-0.07390595069061545,-0.21034229413599076,0.1364363434453753
2023,Rebecca Oberman-Levine,Connecticut College Camels,-0.07391465107351797,-0.210351083301882,0.13643643222836405
2023,Jaycie Rojik,Connecticut College Camels,-0.07392477346197945,-0.2103606316853253,0.13643585822334584
2023,Kiana Anderson,South Alabama Jaguars,-0.07398318728749434,-0.2541825052457854,0.18019931795829106
2023,Rosi Nicholson,Hofstra Pride,-0.07425443407583457,-0.2447024318557651,0.17044799777993053
2023,Mia Yanogacio,Delaware Blue Hens,-0.074414265493846,0.22692522426981726,-0.30133948976366326
2023,Arielle McElroy,Tuskegee Golden Tigers,-0.07527467707443337,-0.06909536694764827,-0.006179310126785104
2023,Ashiala Jackson,Tuskegee Golden Tigers,-0.07554621953478115,-0.06923368490561038,-0.006312534629170765
2023,Nadia Thorman-McKey,Tuskegee Golden Tigers,-0.0756099574587607,-0.06927175187836486,-0.0063382055803958386
2023,Amariah Stanard,Tuskegee Golden Tigers,-0.07564491889202196,-0.06928703497987307,-0.006357883912148899
2023,Jutoreyia Willis,Tuskegee Golden Tigers,-0.07577601935575412,-0.06935512320591203,-0.006420896149842092
2023,Fatima Lee,Albany Great Danes,-0.07620081408302118,-0.15179277628664084,0.07559196220361966
2023,Breionna Dodson,Delaware State Lady Hornets,-0.07664499762411427,-0.01138063832854773,-0.06526435929556654
2023,Mikayla Hutchinson,Prairie View A&M Lady Panthers,-0.07692610426783375,-0.38966904323585577,0.312742938968022
2023,Amelia Scharpf,UC Irvine Anteaters,-0.07749615880700628,-0.2734803332402079,0.1959841744332016
2023,T'Naye Griffin,Alcorn State Lady Braves,-0.07752471589931875,-0.39048257870891206,0.3129578628095933
2023,Liz Critton,Loyola (LA) Wolfpack,-0.07754452959261357,0.1380548819671799,-0.21559941155979348
2023,Jazmene McMillan,Loyola (LA) Wolfpack,-0.07757724560954085,0.13803415033906774,-0.2156113959486086
2023,Akyriale Ford,Alcorn State Lady Braves,-0.0776959522280476,-0.39058483138059535,0.31288887915254776
2023,Sandra Cannady,Loyola (LA) Wolfpack,-0.07773616151332488,0.13796072577414484,-0.21569688728746972
2023,Kennedy Hansberry,Loyola (LA) Wolfpack,-0.07773707204391075,0.137958425260763,-0.21569549730467374
2023,Kailyn Watkins,Alcorn State Lady Braves,-0.07773771126500545,-0.39059304189026517,0.3128553306252597
2023,Taylor Thomas,Loyola (LA) Wolfpack,-0.0777713499686207,0.13793727618257295,-0.21570862615119366
2023,Emily Pape,Cornell Big Red,-0.07903345475785956,0.044470484705526704,-0.12350393946338627
2023,Bridget Utberg,Central Michigan Chippewas,-0.079201386831448,0.1319369132362713,-0.2111383000677193
2023,Kiley Capstraw,Yale Bulldogs,-0.07940577065090443,-0.46983393446219257,0.39042816381128814
2023,Kayla Morris,Cal State Bakersfield Roadrunners,-0.07992679594313133,-0.20064492057427552,0.12071812463114419
2023,Carissa Dunham,Mount St. Mary's Mountaineers,-0.0805862599290082,0.049688533919580787,-0.13027479384858898
2023,Svenia Nurenberg,Campbell Fighting Camels,-0.08157890052186811,-0.3642501200783582,0.2826712195564901
2023,Macy Smith,Cal State Northridge Matadors,-0.08159884078749247,0.41208821956293024,-0.4936870603504227
2023,Shaunae Brown,Cal State Bakersfield Roadrunners,-0.08216839196354161,-0.06408168028952338,-0.018086711674018242
2023,Sadie Stetson,American University Eagles,-0.0825194471609717,0.49592246976390386,-0.5784419169248756
2023,Emily Chapman,Wright State Raiders,-0.0839225953561421,0.9502336697398156,-1.0341562650959577
2023,RaVon Nero,Kansas City Roos,-0.08435944949136173,-0.23933093141783854,0.1549714819264768
2023,Caelan Ellis,Buffalo Bulls,-0.08480392237478268,0.3854268366875854,-0.47023075906236805
2023,Alani Fluker,San José State Spartans,-0.08531938961378632,-0.357394967320185,0.2720755777063987
2023,Josie Graffeo,St. Francis (ILL) Fighting Saints,-0.08536175392638172,-0.1657370471319664,0.08037529320558469
2023,Justene Charlesworth,St. Francis (ILL) Fighting Saints,-0.08539886076331624,-0.1657594755232116,0.08036061475989537
2023,Hannah Swiatek,St. Francis (ILL) Fighting Saints,-0.08543762775275027,-0.16578274230201276,0.08034511454926249
2023,Le'lani Harris,St. Francis (ILL) Fighting Saints,-0.08545739485344873,-0.16579757097828055,0.08034017612483181
2023,Coriah Beck,Arkansas-Pine Bluff Golden Lions,-0.0854686184825248,-0.3796613132029276,0.2941926947204028
2023,Jordan Pyle,St. Francis (ILL) Fighting Saints,-0.08547805387068763,-0.16580684188579822,0.08032878801511059
2023,Simone Morris,Robert Morris Colonials,-0.08580596777491908,-0.23398769711124995,0.14818172933633086
2023,Anaya Barney,Coastal Carolina Chanticleers,-0.08584275394635979,-0.29261664402507204,0.20677389007871225
2023,Jo Oly,Houston Christian Huskies,-0.0864462804848354,-0.07549705312095556,-0.01094922736387983
2023,Rebecca Dwomoh,Robert Morris Colonials,-0.08689991426236482,-0.5574043771701275,0.47050446290776266
2023,Faye Parker,Pennsylvania Quakers,-0.08748518693240531,0.12627517931920085,-0.21376036625160616
2023,Silke Milliman,Pennsylvania Quakers,-0.0875071411361516,0.12626517470805562,-0.21377231584420722
2023,Kem Nwabudu,Wagner Seahawks,-0.08819519984958388,0.19881923269651205,-0.28701443254609593
2023,I'yanna Lops,St. Bonaventure Bonnies,-0.08831829107349265,-0.12900567676547894,0.040687385691986294
2023,Meaali'i Amosa,Pepperdine Waves,-0.08945513123321601,-0.106259775338933,0.01680464410571698
2023,Maria Guimaraes,Fresno State Bulldogs,-0.08960744502871265,0.7664372303635609,-0.8560446753922736
2023,Ally Haar,Denver Pioneers,-0.08965484641765456,0.19556009458657728,-0.28521494100423184
2023,Erica Haynes-Overton,Tennessee State Lady Tigers,-0.0897816962201244,-0.15346239887082858,0.06368070265070418
2023,Charlotte Jewell,Brown Bears,-0.09066227008609778,-0.1779911234422435,0.08732885335614571
2023,Ella Stemmer,Lehigh Mountain Hawks,-0.09086601828219432,-0.30692559290732613,0.2160595746251318
2023,Mikala Hall,Central Michigan Chippewas,-0.09100146970955014,0.8456496391537163,-0.9366511088632664
2023,June Ruiz Azkue,Xavier Musketeers,-0.09281356744850255,-0.13161029287052478,0.03879672542202223
2023,Cassidy Roberts,Binghamton Bearcats,-0.09374734307619337,-0.2506830562755557,0.15693571319936234
2023,KK Bransford,Notre Dame Fighting Irish,-0.09379638393107126,0.18459591873336972,-0.278392302664441
2023,Julia Bengtson,Eastern Illinois Panthers,-0.09384362586865203,0.7069579389600918,-0.8008015648287439
2023,Jordyn Glynn,St. Thomas - Minnesota Tommies,-0.09444017383636993,0.33932072373378813,-0.43376089757015807
2023,Riley Donahue,UMBC Retrievers,-0.09465187428210092,0.11394462779275805,-0.20859650207485897
2023,Bryce Nixon,Wright State Raiders,-0.09477434343368174,0.5776263833832292,-0.672400726816911
2023,Asiyha Smith,Texas A&M-Commerce Lions,-0.09495283109178378,-0.19703321402734186,0.10208038293555809
2023,Ahlea Myers,Chicago State Cougars,-0.09517704878587127,-0.23862188381832747,0.1434448350324562
2023,Jada Holland,San José State Spartans,-0.09528222622458737,-0.44096172095310826,0.3456794947285209
2023,Maeve McErlane,DePaul Blue Demons,-0.09724807139703631,-0.025330874617109873,-0.07191719677992645
2023,Brandy Thomas,Hofstra Pride,-0.09830355808050417,-0.22955952735612134,0.13125596927561717
2023,Jaiden Bea,Idaho Vandals,-0.09838080195221034,-0.177035470824208,0.07865466887199767
2023,Hattie Westerfeld,Indiana State Sycamores,-0.09843807146666984,0.0738740476266997,-0.17231211909336955
2023,Taylor Anderson,Central Michigan Chippewas,-0.09944527504542683,0.32033920247245506,-0.4197844775178819
2023,Emma Tecca,Valparaiso Beacons,-0.09997238527889735,0.21000158893524457,-0.3099739742141419
2023,Vanessa Blake,Radford Highlanders,-0.10057985300227534,-0.10783874220224329,0.007258889199967955
2023,Gabby Crawford,La Salle Explorers,-0.10177493282938394,-0.2729676764099933,0.17119274358060937
2023,Emma Capps,Gardner-Webb Runnin' Bulldogs,-0.103456656776885,0.0882999794919639,-0.1917566362688489
2023,Anyssa Fields,Lincoln PA Lions,-0.10433006072960643,0.11359098084960709,-0.21792104157921352
2023,Serena Mosley,Lincoln PA Lions,-0.10436165932780793,0.11357063078826639,-0.21793229011607432
2023,Tamori Plantin,Western Carolina Catamounts,-0.10444779644737123,-0.13776799579448235,0.03332019934711111
2023,Kayiona Willis,Lincoln PA Lions,-0.1044684899494726,0.11352088521858238,-0.21798937516805497
2023,Jaleesa Lanier,Lincoln PA Lions,-0.10448045058476708,0.11351646269920428,-0.21799691328397136
2023,Kimia Carter,North Carolina Central Eagles,-0.10474013944789395,0.248672147620909,-0.35341228706880295
2023,Jayla James,Michigan State Spartans,-0.10474638107383494,0.017289389505673384,-0.12203577057950832
2023,Stephanie Visscher,Michigan State Spartans,-0.10481223181884991,0.017254962170023674,-0.12206719398887358
2023,Kania Pollock,Lincoln PA Lions,-0.10483708995263905,0.113321304795869,-0.21815839474850804
2023,Ada Anamekwe,Brown Bears,-0.10495165349089403,0.01701505269019777,-0.12196670618109179
2023,Aarionna Redman,Marshall Thundering Herd,-0.10608681825017342,-0.09616401301164153,-0.009922805238531892
2023,Ja'Niah Henson,Morgan State Lady Bears,-0.10707757847421724,-0.07832024481333506,-0.028757333660882175
2023,Alana Perkins,Bryant Bulldogs,-0.10731323220957606,0.02821773985724029,-0.13553097206681636
2023,Ella O'Donnell,Quinnipiac Bobcats,-0.10759161788080723,-0.49314967415448785,0.3855580562736806
2023,Victoria Davis,Nevada Wolf Pack,-0.10770449994791154,0.07563258903269962,-0.18333708898061116
2023,Kendall Krick,Marist Red Foxes,-0.10840867185491293,-0.3844856151141941,0.27607694325928117
2023,Anna LeMaster,American University Eagles,-0.1089968875559664,-0.33604511888418376,0.22704823132821736
2023,Kendall Moriarty,Nebraska Cornhuskers,-0.10934055324298345,-0.10244548406432812,-0.006895069178655323
2023,Gracie Haneborg,Colorado Springs Mountain Lions,-0.1093794785632855,-0.32914665401047494,0.21976717544718943
2023,Amyah Moore Allen,Colorado Springs Mountain Lions,-0.10938528636220804,-0.3291501692869054,0.21976488292469734
2023,Gianna Aiello,Brown Bears,-0.10940277518892584,-0.18181174047020268,0.07240896528127684
2023,Maison White,Colorado Springs Mountain Lions,-0.1094528652980356,-0.32918751394847995,0.21973464865044434
2023,Sydney Nilles,Colorado Springs Mountain Lions,-0.10946727255783698,-0.32919200313991287,0.2197247305820759
2023,Sophie Abela,Colorado Springs Mountain Lions,-0.10952149721034846,-0.3292253599630071,0.21970386275265866
2023,Gerlyn Smith,Prairie View A&M Lady Panthers,-0.11028201760324587,-0.22758340856764925,0.11730139096440338
2023,Ashlee Strawbridge,New Mexico State Aggies,-0.1107466909416423,-0.055384343959681795,-0.055362346981960506
2023,Gemma Ruiz Garcia,Manhattan Jaspers,-0.11082434863662718,-0.16005866201362018,0.049234313376993
2023,Zoe Alexander,Rust College Bearcats,-0.11095619305268664,-0.17622996557979603,0.06527377252710939
2023,Lyric Turner,Rust College Bearcats,-0.1110057855340401,-0.17625815028751665,0.06525236475347655
2023,Amelya Hatch,Rust College Bearcats,-0.11105630469027696,-0.17628677096303372,0.06523046627275676
2023,Shuntorri Rodgers,Rust College Bearcats,-0.11106392827416486,-0.1762850213750433,0.06522109310087842
2023,Karyn Ford,Rust College Bearcats,-0.11121249585318747,-0.17636543034438798,0.0651529344912005
2023,Alecia Whyte,Northwestern State Lady Demons,-0.1116819765464086,0.28701518907599194,-0.39869716562240054
2023,Sierra Godbolt,UCF Knights,-0.11338140388299943,-0.21331475902487765,0.09993335514187822
2023,Olivia Knight,UL Monroe Warhawks,-0.11386651334843301,-0.6434999657307272,0.5296334523822942
2023,Brooklyn Thrash,Canisius Golden Griffins,-0.11528581274001298,0.16199955735301552,-0.2772853700930285
2023,Kiera Hill,Tennessee Tech Golden Eagles,-0.11532699952348158,-0.04230769428557416,-0.07301930523790742
2023,Eriny Kindred,Texas A&M Aggies,-0.11556551247826863,-0.8933737753487059,0.7778082628704373
2023,Drayah Heyward,Wagner Seahawks,-0.11607815006310625,-0.1644627008199295,0.048384550756823255
2023,Aniya Walker,Duquesne Dukes,-0.11768561242939841,0.10695997195648842,-0.22464558438588683
2023,Catie Cunningham,Marist Red Foxes,-0.11939531430625598,0.030994943123461117,-0.1503902574297171
2023,Cecelia Collins,Bucknell Bison,-0.12052204815140116,0.29532259806941175,-0.4158446462208129
2023,Jacque David,Hawai'i Rainbow Wahine,-0.12093885029653295,0.04891659162096385,-0.1698554419174968
2023,Hannah Stines,Washington Huskies,-0.12095306945686435,-0.6752649445460909,0.5543118750892265
2023,Myla Cox,Brown Bears,-0.12114762218579518,-0.05945104011166333,-0.06169658207413185
2023,Lexi Love,Brown Bears,-0.12122031631632633,-0.059484729663327005,-0.06173558665299933
2023,Maddie Mullin,Brown Bears,-0.1212319498556947,-0.05949907382567036,-0.06173287603002434
2023,Alexis Daley-Ellis,Johnson C. Smith Golden Bulls,-0.12127707439735078,-0.17644877324220998,0.055171698844859195
2023,Jill Harris,Johnson C. Smith Golden Bulls,-0.12147307370024779,-0.17654606241062518,0.05507298871037738
2023,Deyonce Thompson,Delaware State Lady Hornets,-0.12167881883464698,-0.49513459438225443,0.37345577554760745
2023,Cara McCormack,Holy Cross Crusaders,-0.12204775125334327,0.4586803084495365,-0.5807280597028798
2023,London Clarkson,Virginia Cavaliers,-0.12204945506509296,-0.49904364139127805,0.3769941863261851
2023,Josie Gilvin,Western Kentucky Lady Toppers,-0.12218581533535322,-0.2989741374138709,0.1767883220785177
2023,Emily Counsel,Denver Pioneers,-0.12648261964862256,-0.01221437007593466,-0.1142682495726879
2023,Janette Aarnio,South Florida Bulls,-0.12664542226363246,0.09199819970137718,-0.21864362196500964
2023,Patricia Morris,TCU Horned Frogs,-0.12825291550984164,-0.3433854832805687,0.2151325677707271
2023,Mallory Ronshausen,Missouri-St. Louis Rivermen,-0.1282856924944132,-0.1642481526652624,0.0359624601708492
2023,Soli Herrera,Cal State Bakersfield Roadrunners,-0.12954461412310297,0.03607094460215364,-0.16561555872525663
2023,Alexis Burpo,Murray State Racers,-0.13040447115515702,0.26520791447434483,-0.39561238562950185
2023,Destiny Burton,Gonzaga Bulldogs,-0.13063426715388626,0.6896724958347152,-0.8203067629886015
2023,Dani Bartsch,Montana Lady Griz,-0.13206419698137206,-0.4441835895369499,0.31211939255557786
2023,Montana Oltrogge,Northern Arizona Lumberjacks,-0.1321404122137098,0.2753160454766605,-0.4074564576903703
2023,Ryann Evans,Towson Tigers,-0.13243373035795009,0.2358468992965324,-0.3682806296544825
2023,Jessie Parish,Wofford Terriers,-0.13275083457943865,-0.06143631055171369,-0.07131452402772497
2023,Shae Dillavou,Missouri-St. Louis Rivermen,-0.133480823516422,-0.05334779271911757,-0.08013303079730442
2023,Ariadna Gallardo,Our Lady Of The Lake Saints,-0.13350181113243717,-0.16820688599766337,0.03470507486522619
2023,Makayla White,Our Lady Of The Lake Saints,-0.13355967959936166,-0.1682378584304802,0.034678178831118525
2023,Jalysa Stokes,Missouri-St. Louis Rivermen,-0.13368881237736863,-0.05346656732053651,-0.0802222450568321
2023,Cormia Lewis,Our Lady Of The Lake Saints,-0.13370885778791194,-0.16831687529075232,0.03460801750284038
2023,Natalia Trevino,Our Lady Of The Lake Saints,-0.13380160074706646,-0.16836547035700963,0.03456386960994317
2023,Tiffany Lopez,Our Lady Of The Lake Saints,-0.13380810919248254,-0.1683688339469749,0.03456072475449237
2023,Kiara Stewart,Missouri-St. Louis Rivermen,-0.13394930664710383,-0.05359163557124152,-0.08035767107586231
2023,Morgan Ramthun,Missouri-St. Louis Rivermen,-0.13401646346708065,-0.05365216345500442,-0.08036430001207624
